YEAR,State,Constituency,Candidate,Party,Votes,Rank,Total_Votes_Const,Vote_Share_Percent,Is_Winner,Margin,Total_Assets,Criminal_Cases,Gender,Electors
2019,UTTAR PRADESH,RAE BARELI,SONIA GANDHI,INC,534918.0,1.0,948304.0,56.40786077038587,1,167178,118263916.0,1.0,FEMALE,1702248.0
2019,UTTAR PRADESH,RAMPUR,MOHAMMAD AZAM KHAN,SP,559177.0,1.0,1054344.0,53.035536788752054,1,109997,46124814.0,10.0,MALE,1679506.0
2019,UTTAR PRADESH,ROBERTSGANJ,PAKAURI LAL KOL,APNA DAL (SONEYLAL),447914.0,1.0,967169.0,46.311864834377445,1,54336,23048078.0,0.0,MALE,1723538.0
2019,UTTAR PRADESH,SAHARANPUR,HAJI FAZLUR REHMAN,BSP,514139.0,1.0,1227462.0,41.886347601799486,1,22417,46146135.0,0.0,MALE,1739082.0
2019,UTTAR PRADESH,SALEMPUR,RAVINDER,BJP,467241.0,1.0,913267.0,51.16148946584077,1,112477,27031724.0,0.0,MALE,1667282.0
2019,UTTAR PRADESH,SAMBHAL,DR. SHAFIQUR REHMAN BARQ,SP,658006.0,1.0,1176239.0,55.94152208862314,1,174826,13296671.0,0.0,MALE,1828764.0
2019,UTTAR PRADESH,SANT KABIR NAGAR,PRAVEEN KUMAR NISHAD,BJP,467543.0,1.0,1050759.0,44.495740697914556,1,35749,4300614.0,0.0,MALE,1962903.0
2019,UTTAR PRADESH,SHAHJAHANPUR,ARUN KUMAR SAGAR,BJP,688990.0,1.0,1177120.0,58.5318404240859,1,268418,43448049.0,1.0,MALE,2114201.0
2019,UTTAR PRADESH,SHRAWASTI,RAM SHIROMANI,BSP,441771.0,1.0,979899.0,45.083319811531595,1,5320,19108216.0,0.0,MALE,1914739.0
2019,UTTAR PRADESH,SITAPUR,RAJESH VERMA,BJP,514528.0,1.0,1055648.0,48.74048925399376,1,100833,73129716.0,1.0,MALE,1666126.0
2019,UTTAR PRADESH,SULTANPUR,MANEKA SANJAI GANDHI,BJP,459196.0,1.0,990545.0,46.357914077603745,1,14526,556926451.0,0.0,FEMALE,1775196.0
2019,UTTAR PRADESH,UNNAO,SWAMI SAKSHI JI MAHARAJ,BJP,703507.0,1.0,1225886.0,57.38763637075552,1,400956,40886941.0,4.0,MALE,2191465.0
2019,UTTAR PRADESH,VARANASI,NARENDRA MODI,BJP,674664.0,1.0,1056439.0,63.86208763591651,1,479505,25136119.0,0.0,MALE,1856791.0
2019,UTTARAKHAND,ALMORA,AJAY TAMTA,BJP,444651.0,1.0,678967.0,65.48933895167217,1,232986,9910448.0,0.0,MALE,1337808.0
2019,UTTARAKHAND,GARHWAL,TIRATH SINGH RAWAT,BJP,506980.0,1.0,730508.0,69.40101956446748,1,302669,15032657.0,0.0,MALE,1355796.0
2019,UTTARAKHAND,HARDWAR,RAMESH POKHRIYAL 'NISHANK',BJP,665674.0,1.0,1264749.0,52.6328939576153,1,258729,28739888.0,0.0,MALE,1840738.0
2019,UTTARAKHAND,NAINITAL-UDHAMSINGH NAGAR,AJAY BHATT,BJP,772195.0,1.0,1247962.0,61.876483418565634,1,339096,19699529.0,0.0,MALE,1828433.0
2019,UTTARAKHAND,TEHRI GARHWAL,MALA RAJYA LAXMI SHAH,BJP,565333.0,1.0,869793.0,64.99626922727592,1,300586,1846640100.0,0.0,FEMALE,1493543.0
2019,WEST BENGAL,ALIPURDUARS,JOHN BARLA,BJP,750804.0,1.0,1359042.0,55.24509176316846,1,243989,1418730.0,9.0,MALE,1648383.0
2019,WEST BENGAL,ARAMBAGH,APARUPA PODDAR (AFRIN ALI),AITC,649929.0,1.0,1451486.0,44.77680115412757,1,1142,12527597.0,1.0,FEMALE,1764726.0
2019,WEST BENGAL,ASANSOL,BABUL SUPRIYO,BJP,633378.0,1.0,1223688.0,51.75976229234903,1,197637,59234826.0,4.0,MALE,1615865.0
2019,WEST BENGAL,BAHARAMPUR,ADHIR RANJAN CHOWDHURY,INC,591106.0,1.0,1285911.0,45.96787802577317,1,80696,101315437.0,7.0,MALE,1638378.0
2019,WEST BENGAL,BALURGHAT,SUKANTA MAJUMDAR,BJP,539317.0,1.0,1184435.0,45.533693279918275,1,33293,5825866.0,0.0,MALE,1431704.0
2019,WEST BENGAL,BANGAON,SHANTANU THAKUR,BJP,687622.0,1.0,1400228.0,49.10785957715458,1,111594,5265388.0,8.0,MALE,1704632.0
2019,WEST BENGAL,BANKURA,DR. SUBHAS SARKAR,BJP,675319.0,1.0,1357836.0,49.73494589921022,1,174333,19799440.0,1.0,MALE,1648906.0
2019,WEST BENGAL,BARASAT,DR. KAKOLI GHOSHDASTIDAR,AITC,648084.0,1.0,1376997.0,47.06502628546031,1,109983,40531018.0,2.0,FEMALE,1718252.0
2019,WEST BENGAL,BARDHAMAN DURGAPUR,S.S AHLUWALIA,BJP,598376.0,1.0,1414467.0,42.30399153886234,1,2439,26521750.0,0.0,MALE,1733578.0
2019,WEST BENGAL,BARDHAMAN PURBA,SUNIL KUMAR MONDAL,AITC,640834.0,1.0,1428526.0,44.85980654184803,1,89311,20371283.0,0.0,MALE,1698089.0
2019,WEST BENGAL,BARRACKPORE,ARJUN SINGH,BJP,472994.0,1.0,1091786.0,43.322958894875,1,14857,8055691.0,24.0,MALE,1436431.0
2019,WEST BENGAL,BASIRHAT,NUSRAT JAHAN RUHI,AITC,782078.0,1.0,1424233.0,54.912222929815556,1,350369,29088391.0,0.0,FEMALE,1678357.0
2019,WEST BENGAL,BIRBHUM,SATABDI ROY,AITC,654077.0,1.0,1437105.0,45.51351501803974,1,88924,48652722.0,0.0,FEMALE,1699219.0
2019,WEST BENGAL,BISHNUPUR,KHAN SAUMITRA,BJP,657019.0,1.0,1406212.0,46.72261365996023,1,78047,8656777.0,6.0,MALE,1627199.0
2019,WEST BENGAL,BOLPUR,ASIT KUMAR MAL,AITC,699171.0,1.0,1448991.0,48.252266577225114,1,106402,1310691.0,0.0,MALE,1705073.0
2019,WEST BENGAL,COOCH BEHAR,NISITH PRAMANIK,BJP,731594.0,1.0,1510193.0,48.44374195880924,1,54231,9629810.0,11.0,MALE,1814200.0
2019,WEST BENGAL,DARJEELING,RAJU BISTA,BJP,750067.0,1.0,1256645.0,59.68805828217197,1,413443,151106062.0,0.0,MALE,1611317.0
2019,WEST BENGAL,DIAMOND HARBOUR,ABHISHEK BANERJEE,AITC,791127.0,1.0,1392755.0,56.80302709378174,1,320594,13794320.0,0.0,MALE,1719190.0
2019,WEST BENGAL,DUM DUM,SOUGATA RAY,AITC,512062.0,1.0,1190169.0,43.024309992950585,1,53002,42518790.0,1.0,MALE,1566196.0
2019,WEST BENGAL,GHATAL,ADHIKARI DEEPAK (DEV),AITC,717959.0,1.0,1475008.0,48.67492244109862,1,107973,317320579.0,0.0,MALE,1800002.0
2019,WEST BENGAL,HOOGHLY,LOCKET CHATTERJEE,BJP,671448.0,1.0,1444317.0,46.488963295453836,1,73362,35655698.0,14.0,FEMALE,1766601.0
2019,WEST BENGAL,HOWRAH,PRASUN BANERJEE,AITC,576711.0,1.0,1215956.0,47.4286076140913,1,103695,13216066.0,1.0,MALE,1633925.0
2019,WEST BENGAL,JADAVPUR,MIMI CHAKRABORTY,AITC,688472.0,1.0,1421353.0,48.4377913157393,1,295239,24398786.0,0.0,FEMALE,1816857.0
2019,WEST BENGAL,JALPAIGURI,DR. JAYANTA KUMAR ROY,BJP,760145.0,1.0,1480994.0,51.32667654291645,1,184004,11625047.0,0.0,MALE,1735464.0
2019,WEST BENGAL,JANGIPUR,KHALILUR RAHAMAN,AITC,562838.0,1.0,1293149.0,43.52460543989904,1,245782,368306705.0,0.0,MALE,1616213.0
2019,WEST BENGAL,JHARGRAM,KUNAR HEMBRAM,BJP,626583.0,1.0,1388522.0,45.12589645680803,1,11767,10387498.0,0.0,MALE,1641868.0
2019,WEST BENGAL,JOYNAGAR,PRATIMA MONDAL,AITC,761202.0,1.0,1345659.0,56.567228398873716,1,316775,0.0,0.0,,
2019,WEST BENGAL,KANTHI,ADHIKARI SISIR,AITC,711872.0,1.0,1415560.0,50.28907287575235,1,111668,33979650.0,3.0,MALE,1660147.0
2019,WEST BENGAL,KOLKATA DAKSHIN,MALA ROY,AITC,573119.0,1.0,1191821.0,48.0876742396719,1,155192,10308401.0,3.0,FEMALE,1728851.0
2019,WEST BENGAL,KOLKATA UTTAR,BANDYOPADHYAY SUDIP,AITC,474891.0,1.0,943877.0,50.31280558801624,1,127095,61176355.0,2.0,MALE,1444082.0
2019,WEST BENGAL,KRISHNANAGAR,MAHUA MOITRA,AITC,614872.0,1.0,1358935.0,45.246608557436524,1,63218,26495250.0,0.0,FEMALE,1631698.0
2019,WEST BENGAL,MALDAHA DAKSHIN,ABU HASEM KHAN CHOWDHURY (DALU),INC,444270.0,1.0,1267140.0,35.06084568398125,1,8222,270959520.0,0.0,MALE,1575590.0
2019,WEST BENGAL,MALDAHA UTTAR,KHAGEN MURMU,BJP,509524.0,1.0,1346667.0,37.8359312287299,1,84288,10232439.0,4.0,MALE,1685955.0
2019,WEST BENGAL,MATHURAPUR,CHOUDHURY MOHAN JATUA,AITC,726828.0,1.0,1395043.0,52.10075961816231,1,203974,10667304.0,0.0,MALE,1652096.0
2019,WEST BENGAL,MEDINIPUR,DILIP GHOSH,BJP,685433.0,1.0,1395057.0,49.13297449494895,1,88952,4536462.0,14.0,MALE,1674236.0
2019,WEST BENGAL,MURSHIDABAD,ABU TAHER KHAN,AITC,604346.0,1.0,1438730.0,42.00551875612519,1,226417,8926616.0,3.0,MALE,1725187.0
2019,WEST BENGAL,PURULIA,JYOTIRMAY SINGH MAHATO,BJP,668107.0,1.0,1343914.0,49.71352333557058,1,204732,2250540.0,2.0,MALE,1645884.0
2019,WEST BENGAL,RAIGANJ,DEBASREE CHAUDHURI,BJP,511652.0,1.0,1263360.0,40.49930344478217,1,60574,6139123.0,2.0,FEMALE,1601220.0
2019,WEST BENGAL,RANAGHAT,JAGANNATH SARKAR,BJP,783253.0,1.0,1474898.0,53.10557069031214,1,233428,17622476.0,1.0,MALE,1762252.0
2019,WEST BENGAL,SRERAMPUR,KALYAN BANERJEE,AITC,637707.0,1.0,1381204.0,46.17037019875413,1,98536,175968902.0,0.0,MALE,1785472.0
2019,WEST BENGAL,TAMLUK,ADHIKARI DIBYENDU,AITC,724433.0,1.0,1435966.0,50.44917498046612,1,190165,37687867.0,1.0,MALE,1694646.0
2019,WEST BENGAL,ULUBERIA,SAJDA AHMED,AITC,694945.0,1.0,1301700.0,53.38749327802105,1,215359,28351569.0,0.0,FEMALE,1614988.0
2024,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,BISHNU PADA RAY,BJP,102436.0,1.0,200705.0,51.03809073017614,1,24396,0.0,0.0,,
2024,ANDHRA PRADESH,AMALAPURAM,G M HARISH (BALAYOGI),TDP,796981.0,1.0,1287588.0,61.89720624920394,1,342196,0.0,0.0,,
2024,ANDHRA PRADESH,ANAKAPALLE,C.M.RAMESH,BJP,762069.0,1.0,1299097.0,58.661439446015194,1,296530,0.0,0.0,,
2024,ANDHRA PRADESH,ANANTHAPUR,AMBICA G LAKSHMINARAYANA VALMIKI,TDP,768245.0,1.0,1431229.0,53.677294129730456,1,188555,0.0,0.0,,
2024,ANDHRA PRADESH,ARAKU,GUMMA THANUJA RANI,YSRCP,477005.0,1.0,1113975.0,42.82008124060235,1,50580,0.0,0.0,,
2024,ANDHRA PRADESH,BAPATLA,KRISHNA PRASAD TENNETI,TDP,717493.0,1.0,1287022.0,55.74830888671678,1,208031,0.0,0.0,,
2024,ANDHRA PRADESH,CHITTOOR,DAGGUMALLA PRASADA RAO,TDP,778071.0,1.0,1406881.0,55.30467751003816,1,220479,0.0,0.0,,
2024,ANDHRA PRADESH,ELURU,PUTTA MAHESH KUMAR,TDP,746351.0,1.0,1359534.0,54.897560487637676,1,181857,0.0,0.0,,
2024,ANDHRA PRADESH,GUNTUR,DR CHANDRA SEKHAR PEMMASANI,TDP,864948.0,1.0,1417984.0,60.99843157609677,1,344695,0.0,0.0,,
2024,ANDHRA PRADESH,HINDUPUR,B K PARTHASARATHI,TDP,725534.0,1.0,1398368.0,51.88433945856885,1,132427,0.0,0.0,,
2024,ANDHRA PRADESH,KADAPA,Y. S. AVINASH REDDY,YSRCP,605143.0,1.0,1305129.0,46.36652775319528,1,62695,0.0,0.0,,
2024,ANDHRA PRADESH,KAKINADA,TANGELLA UDAY SRINIVAS  (TEA TIME UDAY),JANASENA PARTY,729699.0,1.0,1312583.0,55.59259871566217,1,229491,0.0,0.0,,
2024,ANDHRA PRADESH,KURNOOLU,BASTIPATI NAGARAJU PANCHALINGALA,TDP,658914.0,1.0,1320269.0,49.9075567176083,1,111298,0.0,0.0,,
2024,ANDHRA PRADESH,MACHILIPATNAM,BALASHOWRY VALLABHANENI,JANASENA PARTY,724439.0,1.0,1299878.0,55.73130709189632,1,223179,0.0,0.0,,
2024,ANDHRA PRADESH,NANDYAL,DR BYREDDY SHABARI,TDP,701131.0,1.0,1393721.0,50.30640996296963,1,111975,0.0,0.0,,
2024,ANDHRA PRADESH,NARSAPURAM,BHUPATHI RAJU SRINIVASA VARMA (B.J.P.VARMA),BJP,707343.0,1.0,1223317.0,57.82172568516582,1,276802,0.0,0.0,,
2024,ANDHRA PRADESH,NARSARAOPET,LAVU SRIKRISHNA DEVARAYALU,TDP,807996.0,1.0,1488370.0,54.2873075915263,1,159729,0.0,0.0,,
2024,ANDHRA PRADESH,NELLORE,PRABHAKAR REDDY VEMIREDDY,TDP,766202.0,1.0,1360072.0,56.335399890594026,1,245902,0.0,0.0,,
2024,ANDHRA PRADESH,ONGOLE,MAGUNTA SREENIVASULU REDDY,TDP,701894.0,1.0,1409009.0,49.81472793999187,1,50199,0.0,0.0,,
2024,ANDHRA PRADESH,RAJAHMUNDRY,DAGGUBATI PURANDHESHWARI,BJP,726515.0,1.0,1300862.0,55.84873722193437,1,239139,0.0,0.0,,
2024,ANDHRA PRADESH,RAJAMPET,P V MIDHUN REDDY,YSRCP,644844.0,1.0,1321539.0,48.79492773198521,1,76071,0.0,0.0,,
2024,ANDHRA PRADESH,SRIKAKULAM,KINJARAPU RAMMOHAN NAIDU,TDP,754328.0,1.0,1211081.0,62.2855118691483,1,327901,0.0,0.0,,
2024,ANDHRA PRADESH,THIRUPATHI,GURUMOORTHY MADDILA,YSRCP,632228.0,1.0,1366452.0,46.267852804196565,1,14569,0.0,0.0,,
2024,ANDHRA PRADESH,VIJAYAWADA,KESINENI SIVANATH (CHINNI),TDP,794154.0,1.0,1355212.0,58.5999828809072,1,282085,0.0,0.0,,
2024,ANDHRA PRADESH,VISAKHAPATNAM,SRIBHARAT MATHUKUMILI,TDP,907467.0,1.0,1381812.0,65.67224774426622,1,504247,0.0,0.0,,
2024,ANDHRA PRADESH,VIZIANAGARAM,APPALANAIDU KALISETTI,TDP,743113.0,1.0,1275992.0,58.238061053674315,1,249351,0.0,0.0,,
2024,ARUNACHAL PRADESH,ARUNACHAL EAST,TAPIR GAO,BJP,145581.0,1.0,318548.0,45.70143275110815,1,30421,0.0,0.0,,
2024,ARUNACHAL PRADESH,ARUNACHAL WEST,KIREN RIJIJU,BJP,205417.0,1.0,397508.0,51.67619268039888,1,100738,0.0,0.0,,
2024,ASSAM,BARPETA,PHANI BHUSAN CHOUDHURY,ASOM GANA PARISHAD,860113.0,1.0,1668826.0,51.54000476982022,1,222351,0.0,0.0,,
2024,ASSAM,DARRANG-UDALGURI,DILIP SAIKIA,BJP,868387.0,1.0,1787996.0,48.567614245222025,1,329012,0.0,0.0,,
2024,ASSAM,DHUBRI,RAKIBUL HUSSAIN,INC,1471885.0,1.0,2438593.0,60.35796051247584,1,1012476,0.0,0.0,,
2024,ASSAM,DIBRUGARH,SARBANANDA SONOWAL,BJP,693762.0,1.0,1246067.0,55.676139405023974,1,279321,0.0,0.0,,
2024,ASSAM,DIPHU,AMARSING TISSO,BJP,334620.0,1.0,666568.0,50.20042966359021,1,147603,0.0,0.0,,
2024,ASSAM,GUWAHATI,BIJULI KALITA  MEDHI,BJP,894887.0,1.0,1579140.0,56.66926301657864,1,251090,0.0,0.0,,
2024,ASSAM,JORHAT,GAURAV GOGOI,INC,751771.0,1.0,1376605.0,54.610509187457545,1,144393,0.0,0.0,,
2024,ASSAM,KARIMGANJ,KRIPANATH MALLAH,BJP,545093.0,1.0,1143942.0,47.650405352718934,1,18360,0.0,0.0,,
2024,ASSAM,KAZIRANGA,KAMAKHYA PRASAD TASA,BJP,897043.0,1.0,1605506.0,55.872914831834954,1,248947,0.0,0.0,,
2024,ASSAM,KOKRAJHAR,JOYANTA BASUMATARY,"UNITED PEOPLE’S PARTY, LIBERAL",488995.0,1.0,1227584.0,39.833933971117254,1,51583,0.0,0.0,,
2024,ASSAM,LAKHIMPUR,PRADAN BARUAH,BJP,663122.0,1.0,1194293.0,55.524230653616826,1,201257,0.0,0.0,,
2024,ASSAM,NAGAON,PRADYUT BORDOLOI,INC,788850.0,1.0,1538003.0,51.29053714459595,1,212231,0.0,0.0,,
2024,ASSAM,SILCHAR,PARIMAL SUKLABAIDYA,BJP,652405.0,1.0,1076726.0,60.591552539829074,1,264311,0.0,0.0,,
2024,ASSAM,SONITPUR,RANJIT DUTTA,BJP,775788.0,1.0,1269720.0,61.09913996786693,1,361408,0.0,0.0,,
2024,BIHAR,ARARIA,PRADEEP KUMAR SINGH,BJP,600146.0,1.0,1239056.0,48.4357446313968,1,20094,0.0,0.0,,
2024,BIHAR,ARRAH,SUDAMA PRASAD,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)  (LIBERATION),529382.0,1.0,1079598.0,49.035103807157846,1,59808,0.0,0.0,,
2024,BIHAR,AURANGABAD,ABHAY KUMAR SINHA,RASHTRIYA JANATA DAL,465567.0,1.0,923253.0,50.42680608673895,1,79111,0.0,0.0,,
2024,BIHAR,BANKA,GIRIDHARI YADAV,JANATA DAL  (UNITED),506678.0,1.0,979266.0,51.74058938020926,1,103844,0.0,0.0,,
2024,BIHAR,BEGUSARAI,GIRIRAJ SINGH,BJP,649331.0,1.0,1272291.0,51.03635882042708,1,81480,0.0,0.0,,
2024,BIHAR,BHAGALPUR,AJAY KUMAR MANDAL,JANATA DAL  (UNITED),536031.0,1.0,1032278.0,51.927000284807,1,104868,0.0,0.0,,
2024,BIHAR,BUXAR,SUDHAKAR SINGH,RASHTRIYA JANATA DAL,438345.0,1.0,1064142.0,41.192340871800944,1,30091,0.0,0.0,,
2024,BIHAR,DARBHANGA,GOPAL JEE THAKUR,BJP,566630.0,1.0,1000280.0,56.647138801135675,1,178156,0.0,0.0,,
2024,BIHAR,GAYA,JITAN RAM MANJHI,HINDUSTANI AWAM MORCHA (SECULAR),494960.0,1.0,946388.0,52.29990236562594,1,101812,0.0,0.0,,
2024,BIHAR,GOPALGANJ,DR. ALOK KUMAR SUMAN,JANATA DAL  (UNITED),511866.0,1.0,1020164.0,50.17487384381335,1,127180,0.0,0.0,,
2024,BIHAR,HAJIPUR,CHIRAG PASWAN,LOK JANSHAKTI PARTY(RAM VILAS),615718.0,1.0,1118397.0,55.05361691778501,1,170105,0.0,0.0,,
2024,BIHAR,JAHANABAD,SURENDRA PRASAD YADAV,RASHTRIYA JANATA DAL,443035.0,1.0,914315.0,48.4554010379355,1,142591,0.0,0.0,,
2024,BIHAR,JAMUI,ARUN BHARTI,LOK JANSHAKTI PARTY(RAM VILAS),509046.0,1.0,953051.0,53.41225181023891,1,112482,0.0,0.0,,
2024,BIHAR,JHANJHARPUR,RAMPRIT MANDAL,JANATA DAL  (UNITED),533032.0,1.0,1057813.0,50.39000276986575,1,184169,0.0,0.0,,
2024,BIHAR,KARAKAT,RAJA RAM SINGH,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)  (LIBERATION),380581.0,1.0,1010023.0,37.680429059536266,1,105858,0.0,0.0,,
2024,BIHAR,KATIHAR,TARIQ ANWAR,INC,567092.0,1.0,1148607.0,49.37215252910699,1,49863,0.0,0.0,,
2024,BIHAR,KHAGARIA,RAJESH VERMA,LOK JANSHAKTI PARTY(RAM VILAS),538657.0,1.0,1030783.0,52.257070595848006,1,161131,0.0,0.0,,
2024,BIHAR,KISHANGANJ,MOHAMMAD JAWED,INC,402850.0,1.0,1126133.0,35.77286164245253,1,59692,0.0,0.0,,
2024,BIHAR,MADHEPURA,DINESH CHANDRA YADAV,JANATA DAL  (UNITED),640649.0,1.0,1177070.0,54.42743422226376,1,174534,0.0,0.0,,
2024,BIHAR,MADHUBANI,ASHOK KUMAR YADAV,BJP,553428.0,1.0,1007009.0,54.9576021664156,1,151945,0.0,0.0,,
2024,BIHAR,MAHARAJGANJ,"JANARDAN SINGH ""SIGRIWAL""",BJP,529533.0,1.0,992422.0,53.357644227959476,1,102651,0.0,0.0,,
2024,BIHAR,MUNGER,RAJIV RANJAN SINGH ALIAS LALAN SINGH,JANATA DAL  (UNITED),550146.0,1.0,1117130.0,49.24637240070538,1,80870,0.0,0.0,,
2024,BIHAR,MUZAFFARPUR,RAJ BHUSHAN CHOUDHARY,BJP,619749.0,1.0,1104872.0,56.092379931793005,1,234927,0.0,0.0,,
2024,BIHAR,NALANDA,KAUSHALENDRA KUMAR,JANATA DAL  (UNITED),559422.0,1.0,1125166.0,49.7190636759376,1,169114,0.0,0.0,,
2024,BIHAR,NAWADA,VIVEK THAKUR,BJP,410608.0,1.0,857278.0,47.89671495127602,1,67670,0.0,0.0,,
2024,BIHAR,PASCHIM CHAMPARAN,DR.SANJAY JAISWAL,BJP,580421.0,1.0,1074968.0,53.994258433739425,1,136568,0.0,0.0,,
2024,BIHAR,PATLIPUTRA,MISHA BHARTI,RASHTRIYA JANATA DAL,613283.0,1.0,1224493.0,50.08464727850629,1,85174,0.0,0.0,,
2024,BIHAR,PATNA SAHIB,RAVI SHANKAR PRASAD,BJP,588270.0,1.0,1069937.0,54.9817419156455,1,153846,0.0,0.0,,
2024,BIHAR,PURNIA,RAJESH RANJAN ALIAS PAPPU YADAV,IND,567556.0,1.0,1172010.0,48.42586667349254,1,23847,0.0,0.0,,
2024,BIHAR,PURVI CHAMPARAN,RADHA MOHAN SINGH,BJP,542193.0,1.0,1053900.0,51.44634215769997,1,88287,0.0,0.0,,
2024,BIHAR,SAMASTIPUR,SHAMBHAVI,LOK JANSHAKTI PARTY(RAM VILAS),579786.0,1.0,1061924.0,54.59769249023471,1,187251,0.0,0.0,,
2024,BIHAR,SARAN,RAJIV PRATAP RUDY,BJP,471752.0,1.0,1010091.0,46.70391083575638,1,13661,0.0,0.0,,
2024,BIHAR,SASARAM,MANOJ KUMAR,INC,513004.0,1.0,1079856.0,47.50670459765006,1,19157,0.0,0.0,,
2024,BIHAR,SHEOHAR,LOVELY ANAND,JANATA DAL  (UNITED),476612.0,1.0,1025434.0,46.47905179660515,1,29143,0.0,0.0,,
2024,BIHAR,SITAMARHI,DEVESH CHANDRA THAKUR,JANATA DAL  (UNITED),515719.0,1.0,1061859.0,48.56755934639156,1,51356,0.0,0.0,,
2024,BIHAR,SIWAN,VIJAYLAKSHMI DEVI,JANATA DAL  (UNITED),386508.0,1.0,971054.0,39.80293577906069,1,92857,0.0,0.0,,
2024,BIHAR,SUPAUL,DILESHWAR KAMAIT,JANATA DAL  (UNITED),595038.0,1.0,1212502.0,49.07521802025894,1,169803,0.0,0.0,,
2024,BIHAR,UJIARPUR,NITYANAND RAI,BJP,515965.0,1.0,1018799.0,50.64443526151871,1,60102,0.0,0.0,,
2024,BIHAR,VAISHALI,VEENA DEVI,LOK JANSHAKTI PARTY(RAM VILAS),567043.0,1.0,1144600.0,49.54071291280797,1,89634,0.0,0.0,,
2024,BIHAR,VALMIKI NAGAR,SUNIL KUMAR,JANATA DAL  (UNITED),523422.0,1.0,1071121.0,48.866748014463354,1,98675,0.0,0.0,,
2024,CHANDIGARH,CHANDIGARH,MANISH TEWARI,INC,216657.0,1.0,446363.0,48.53829730510817,1,2504,0.0,0.0,,
2024,CHHATTISGARH,BASTAR,MAHESH KASHYAP,BJP,458398.0,1.0,970637.0,47.226512074029735,1,55245,0.0,0.0,,
2024,CHHATTISGARH,BILASPUR,TOKHAN SAHU,BJP,724937.0,1.0,1358501.0,53.363008198006476,1,164558,0.0,0.0,,
2024,CHHATTISGARH,DURG,VIJAY BAGHEL,BJP,956497.0,1.0,1537170.0,62.224542503431636,1,438226,0.0,0.0,,
2024,CHHATTISGARH,JANJGIR-CHAMPA,KAMLESH JANGDE,BJP,678199.0,1.0,1387103.0,48.89319682820958,1,60000,0.0,0.0,,
2024,CHHATTISGARH,KANKER,BHOJRAJ NAG,BJP,597624.0,1.0,1246760.0,47.93416535660432,1,1884,0.0,0.0,,
2024,CHHATTISGARH,KORBA,JYOTSNA CHARANDAS MAHANT,INC,570182.0,1.0,1219216.0,46.76628259471661,1,43283,0.0,0.0,,
2024,CHHATTISGARH,MAHASAMUND,ROOP KUMARI CHOUDHARY,BJP,703659.0,1.0,1322240.0,53.21719203775411,1,145456,0.0,0.0,,
2024,CHHATTISGARH,RAIGARH,RADHESHYAM RATHIYA,BJP,808275.0,1.0,1437943.0,56.21050347614614,1,240391,0.0,0.0,,
2024,CHHATTISGARH,RAIPUR,BRIJMOHAN AGRAWAL,BJP,1050351.0,1.0,1582307.0,66.38098674909484,1,575285,0.0,0.0,,
2024,CHHATTISGARH,RAJNANDGAON,SANTOSH PANDEY,BJP,712057.0,1.0,1436212.0,49.578822625072064,1,44411,0.0,0.0,,
2024,CHHATTISGARH,SURGUJA,CHINTAMANI MAHARAJ,BJP,713200.0,1.0,1427148.0,49.97379388823023,1,64822,0.0,0.0,,
2024,DADRA & NAGAR HAVELI AND DAMAN & DIU,DADAR & NAGAR HAVELI,DELKAR KALABEN MOHANBHAI,BJP,121074.0,1.0,200437.0,60.40501504213294,1,57584,0.0,0.0,,
2024,DADRA & NAGAR HAVELI AND DAMAN & DIU,DAMAN & DIU,PATEL UMESHBHAI BABUBHAI,IND,42523.0,1.0,91432.0,46.5077872079797,1,6225,0.0,0.0,,
2024,GOA,NORTH GOA,SHRIPAD YESSO NAIK,BJP,257326.0,1.0,449690.0,57.222975827792474,1,116015,0.0,0.0,,
2024,GOA,SOUTH GOA,CAPTAIN  VIRIATO FERNANDES,INC,217836.0,1.0,445683.0,48.876892320326334,1,13535,0.0,0.0,,
2024,GUJARAT,AHMEDABAD EAST,HASMUKHBHAI PATEL (H.S.PATEL),BJP,770459.0,1.0,1117836.0,68.9241534536372,1,461755,0.0,0.0,,
2024,GUJARAT,AHMEDABAD WEST,DINESHBHAI MAKWANA (ADVOCATE),BJP,611704.0,1.0,952639.0,64.2115218881444,1,286437,0.0,0.0,,
2024,GUJARAT,AMRELI,BHARATBHAI MANUBHAI SUTARIYA,BJP,580872.0,1.0,865077.0,67.14685513543881,1,321068,0.0,0.0,,
2024,GUJARAT,ANAND,MITESH PATEL (BAKABHAI),BJP,612484.0,1.0,1152039.0,53.16521402487242,1,89939,0.0,0.0,,
2024,GUJARAT,BANASKANTHA,GENIBEN NAGAJI THAKOR,INC,671883.0,1.0,1353736.0,49.63175981136647,1,30406,0.0,0.0,,
2024,GUJARAT,BARDOLI,PARBHUBHAI NAGARBHAI VASAVA,BJP,763950.0,1.0,1313791.0,58.148518295527985,1,230253,0.0,0.0,,
2024,GUJARAT,BHARUCH,MANSUKHBHAI DHANJIBHAI VASAVA,BJP,608157.0,1.0,1175681.0,51.72806228900526,1,85696,0.0,0.0,,
2024,GUJARAT,BHAVNAGAR,NIMUBEN JAYANTIBHAI BAMBHANIYA (NIMUBEN BAMBHANIYA),BJP,716883.0,1.0,1028467.0,69.70403522913229,1,455289,0.0,0.0,,
