YEAR,State,Constituency,Total_Voters,Total_Electors,Total_Turnout,Male_Electors,Male_Voters,Male_Turnout,Female_Electors,Female_Voters,Female_Turnout,Coverage_Note
2014,MAHARASHTRA,DHULE,983083.0,1674469.0,58.71,878610.0,543252.0,61.83,795859.0,439831.0,55.26,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,JALGAON,990332.0,1707933.0,57.98,909027.0,594892.0,65.44,798906.0,395440.0,49.5,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,RAVER,1009213.0,1593370.0,63.34,842682.0,554159.0,65.76,750688.0,455054.0,60.62,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,BULDHANA,978626.0,1596234.0,61.31,845547.0,535993.0,63.39,750687.0,442633.0,58.96,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,AKOLA,978491.0,1646463.0,59.43,869922.0,544432.0,62.58,776541.0,434059.0,55.9,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,AMRAVATI,1004061.0,1611365.0,62.31,848050.0,556250.0,65.59,763315.0,447811.0,58.67,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,WARDHA,1013445.0,1564553.0,64.78,817514.0,554658.0,67.85,747039.0,458787.0,61.41,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,RAMTEK,1050316.0,1677245.0,62.62,887157.0,576939.0,65.03,790088.0,473377.0,59.91,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,NAGPUR,1085058.0,1900787.0,57.08,979995.0,579529.0,59.14,920792.0,505529.0,54.9,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,BHANDARA - GONDIYA,1197196.0,1656284.0,72.28,841442.0,615957.0,73.2,814842.0,581239.0,71.33,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,1027129.0,1469767.0,69.88,753927.0,537086.0,71.24,715840.0,490043.0,68.46,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,CHANDRAPUR,1109743.0,1753690.0,63.28,921099.0,602923.0,65.46,832591.0,506820.0,60.87,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,YAVATMAL-WASHIM,1032949.0,1743498.0,59.25,916049.0,585785.0,63.95,827449.0,447164.0,54.04,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,HINGOLI,1051164.0,1586194.0,66.27,839540.0,576774.0,68.7,746654.0,474390.0,63.54,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,NANDED,1013350.0,1687057.0,60.07,878553.0,549945.0,62.6,808504.0,463405.0,57.32,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,PARBHANI,1162233.0,1803792.0,64.43,945899.0,637950.0,67.44,857893.0,524283.0,61.11,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,JALNA,1066259.0,1612054.0,66.14,866726.0,596359.0,68.81,745328.0,469900.0,63.05,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,AURANGABAD,982933.0,1589393.0,61.84,846023.0,554669.0,65.56,743370.0,428264.0,57.61,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,DINDORI,970182.0,1530139.0,63.4,808018.0,546989.0,67.7,722121.0,423193.0,58.6,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,NASHIK,937405.0,1593237.0,58.84,850457.0,524572.0,61.68,742780.0,412833.0,55.58,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,PALGHAR,992618.0,1578077.0,62.9,830432.0,532639.0,64.14,747645.0,459979.0,61.52,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,BHIWANDI,875605.0,1696589.0,51.61,945405.0,503035.0,53.21,751184.0,372570.0,49.6,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,KALYAN,824196.0,1922046.0,42.88,1045495.0,470781.0,45.03,876551.0,353415.0,40.32,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,THANE,1054189.0,2073442.0,50.84,1142158.0,591189.0,51.76,931284.0,463000.0,49.72,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,MUMBAI NORTH,946562.0,1783870.0,53.06,972645.0,527803.0,54.26,811225.0,418759.0,51.62,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,MUMBAI NORTH WEST,895517.0,1775428.0,50.44,986908.0,503191.0,50.99,788520.0,392326.0,49.75,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,MUMBAI NORTH EAST,861761.0,1668357.0,51.65,923016.0,485775.0,52.63,745341.0,375986.0,50.44,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,MUMBAI NORTH CENTRAL,845292.0,1738894.0,48.61,967474.0,472265.0,48.81,771420.0,373027.0,48.36,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,MUMBAI SOUTH CENTRAL,769060.0,1447885.0,53.12,793801.0,424521.0,53.48,654084.0,344539.0,52.68,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,MUMBAI SOUTH,780715.0,1485846.0,52.54,828964.0,437435.0,52.77,656882.0,343280.0,52.26,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,RAIGAD,987766.0,1532781.0,64.44,752491.0,485586.0,64.53,780290.0,502180.0,64.36,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,MAVAL,1174335.0,1953741.0,60.11,1035960.0,647176.0,62.47,917781.0,527159.0,57.44,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,PUNE,993274.0,1835836.0,54.1,949567.0,533686.0,56.2,886269.0,459588.0,51.86,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,BARAMATI,1066556.0,1813543.0,58.81,960387.0,602604.0,62.75,853156.0,463952.0,54.38,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,SHIRUR,1089506.0,1824112.0,59.73,973236.0,613828.0,63.07,850876.0,475678.0,55.9,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,AHMADNAGAR,1062318.0,1699408.0,62.51,898819.0,595960.0,66.3,800589.0,466358.0,58.25,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,SHIRDI,932645.0,1459712.0,63.89,765921.0,520229.0,67.92,693791.0,412416.0,59.44,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,BEED,1232202.0,1792650.0,68.74,963462.0,681038.0,70.69,829188.0,551164.0,66.47,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,OSMANABAD,1118151.0,1726793.0,64.75,932838.0,612411.0,65.65,793955.0,505740.0,63.7,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,LATUR,1057156.0,1682607.0,62.83,897919.0,578053.0,64.38,784688.0,479103.0,61.06,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,SOLAPUR,951201.0,1702755.0,55.86,893736.0,527346.0,59.0,809019.0,423855.0,52.39,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,MADHA,1079619.0,1727308.0,62.5,912736.0,595626.0,65.26,814572.0,483993.0,59.42,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,SANGLI,1046659.0,1649107.0,63.47,861582.0,558707.0,64.85,787525.0,487952.0,61.96,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,SATARA,976681.0,1719998.0,56.78,884020.0,519692.0,58.79,835978.0,456989.0,54.67,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,RATNAGIRI - SINDHUDURG,896256.0,1367361.0,65.55,665668.0,444364.0,66.75,701693.0,451892.0,64.4,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,KOLHAPUR,1260289.0,1758300.0,71.68,909326.0,664298.0,73.05,848974.0,595991.0,70.2,Official constituency aggregate where source data is available.
2014,MAHARASHTRA,HATKANANGLE,1188871.0,1630598.0,72.91,850574.0,631647.0,74.26,780024.0,557224.0,71.44,Official constituency aggregate where source data is available.
2014,MANIPUR,INNER MANIPUR,640871.0,855359.0,74.92,417122.0,306721.0,73.53,438237.0,334150.0,76.25,Official constituency aggregate where source data is available.
2014,MANIPUR,OUTER MANIPUR,771766.0,918966.0,83.98,454309.0,378706.0,83.36,464657.0,393060.0,84.59,Official constituency aggregate where source data is available.
2014,MEGHALAYA,SHILLONG,619987.0,980740.0,63.22,480409.0,292944.0,60.98,500331.0,327043.0,65.37,Official constituency aggregate where source data is available.
2014,MEGHALAYA,TURA,458071.0,586501.0,78.1,297230.0,231830.0,78.0,289271.0,226241.0,78.21,Official constituency aggregate where source data is available.
2014,MIZORAM,MIZORAM,433201.0,702170.0,61.69,346219.0,216167.0,62.44,355951.0,217034.0,60.97,Official constituency aggregate where source data is available.
2014,NAGALAND,NAGALAND,1038910.0,1182948.0,87.82,600490.0,529325.0,88.15,582458.0,509585.0,87.49,Official constituency aggregate where source data is available.
2014,NCT OF DELHI,CHANDNI CHOWK,981863.0,1447228.0,67.84,791317.0,550825.0,69.61,655911.0,431038.0,65.72,Official constituency aggregate where source data is available.
2014,NCT OF DELHI,NORTH EAST DELHI,1317338.0,1957707.0,67.29,1079406.0,741003.0,68.65,878301.0,576335.0,65.62,Official constituency aggregate where source data is available.
2014,NCT OF DELHI,EAST DELHI,1196336.0,1829578.0,65.39,1023325.0,676648.0,66.12,806253.0,519688.0,64.46,Official constituency aggregate where source data is available.
2014,NCT OF DELHI,NEW DELHI,969812.0,1490147.0,65.08,830322.0,546295.0,65.79,659825.0,423517.0,64.19,Official constituency aggregate where source data is available.
2014,NCT OF DELHI,NORTH WEST DELHI,1356036.0,2194425.0,61.79,1212553.0,756939.0,62.43,981872.0,599097.0,61.02,Official constituency aggregate where source data is available.
2014,NCT OF DELHI,WEST DELHI,1347971.0,2039410.0,66.1,1108886.0,743406.0,67.04,930524.0,604565.0,64.97,Official constituency aggregate where source data is available.
2014,NCT OF DELHI,SOUTH DELHI,1102410.0,1752741.0,62.9,1005289.0,638406.0,63.5,747452.0,464004.0,62.08,Official constituency aggregate where source data is available.
2014,ORISSA,BARGARH,1123301.0,1430717.0,78.51,751140.0,595911.0,79.33,679577.0,527390.0,77.61,Official constituency aggregate where source data is available.
2014,ORISSA,SUNDARGARH,1010711.0,1410532.0,71.65,718689.0,515665.0,71.75,691843.0,495046.0,71.55,Official constituency aggregate where source data is available.
2014,ORISSA,SAMBALPUR,984309.0,1297098.0,75.89,669036.0,505640.0,75.58,628062.0,478669.0,76.21,Official constituency aggregate where source data is available.
2014,ORISSA,KEONJHAR,1083869.0,1346683.0,80.48,691369.0,550822.0,79.67,655314.0,533047.0,81.34,Official constituency aggregate where source data is available.
2014,ORISSA,MAYURBHANJ,1053399.0,1327555.0,79.35,670100.0,523329.0,78.1,657455.0,530070.0,80.62,Official constituency aggregate where source data is available.
2014,ORISSA,BALASORE,1049450.0,1366218.0,76.81,709342.0,531966.0,74.99,656876.0,517484.0,78.78,Official constituency aggregate where source data is available.
2014,ORISSA,BHADRAK,1081339.0,1469498.0,73.59,774566.0,537966.0,69.45,694932.0,543373.0,78.19,Official constituency aggregate where source data is available.
2014,ORISSA,JAJPUR,980435.0,1303733.0,75.2,696385.0,511297.0,73.42,607348.0,469138.0,77.24,Official constituency aggregate where source data is available.
2014,ORISSA,DHENKANAL,1042101.0,1363467.0,76.43,722328.0,551897.0,76.41,641139.0,490204.0,76.46,Official constituency aggregate where source data is available.
2014,ORISSA,BOLANGIR,1170405.0,1563025.0,74.88,814968.0,605802.0,74.33,748057.0,564603.0,75.48,Official constituency aggregate where source data is available.
2014,ORISSA,KALAHANDI,1117536.0,1474135.0,75.81,750694.0,568938.0,75.79,723441.0,548598.0,75.83,Official constituency aggregate where source data is available.
2014,ORISSA,NABARANGPUR,1022172.0,1297210.0,78.8,645875.0,512721.0,79.38,651335.0,509451.0,78.22,Official constituency aggregate where source data is available.
2014,ORISSA,KANDHAMAL,839415.0,1143602.0,73.4,582340.0,417777.0,71.74,561262.0,421638.0,75.12,Official constituency aggregate where source data is available.
2014,ORISSA,CUTTACK,978604.0,1371617.0,71.35,731918.0,522770.0,71.42,639699.0,455834.0,71.26,Official constituency aggregate where source data is available.
2014,ORISSA,KENDRAPARA,1140999.0,1555444.0,73.36,828491.0,580768.0,70.1,726953.0,560231.0,77.07,Official constituency aggregate where source data is available.
2014,ORISSA,JAGATSINGHPUR,1131932.0,1499673.0,75.48,797923.0,588605.0,73.77,701750.0,543327.0,77.42,Official constituency aggregate where source data is available.
2014,ORISSA,PURI,1039389.0,1404581.0,74.0,742939.0,540898.0,72.81,661642.0,498491.0,75.34,Official constituency aggregate where source data is available.
2014,ORISSA,BHUBANESWAR,891822.0,1527768.0,58.37,835850.0,483992.0,57.9,691918.0,407830.0,58.94,Official constituency aggregate where source data is available.
2014,ORISSA,ASKA,896281.0,1408780.0,63.62,750999.0,449485.0,59.85,657781.0,446796.0,67.92,Official constituency aggregate where source data is available.
2014,ORISSA,BERHAMPUR,905362.0,1334268.0,67.85,680089.0,451051.0,66.32,654179.0,454311.0,69.45,Official constituency aggregate where source data is available.
2014,ORISSA,KORAPUT,989444.0,1300437.0,76.09,629268.0,485223.0,77.11,671169.0,504221.0,75.13,Official constituency aggregate where source data is available.
2014,PUDUCHERRY,PUDUCHERRY,740017.0,901357.0,82.1,432048.0,351360.0,81.32,469309.0,388657.0,82.81,Official constituency aggregate where source data is available.
2014,PUNJAB,GURDASPUR,1042699.0,1500337.0,69.5,784477.0,532819.0,67.92,715860.0,509880.0,71.23,Official constituency aggregate where source data is available.
2014,PUNJAB,AMRITSAR,1007196.0,1477262.0,68.18,779164.0,537641.0,69.0,698098.0,469555.0,67.26,Official constituency aggregate where source data is available.
2014,PUNJAB,KHADOOR SAHIB,1040518.0,1563256.0,66.56,817062.0,536595.0,65.67,746194.0,503923.0,67.53,Official constituency aggregate where source data is available.
2014,PUNJAB,JALANDHAR,1040762.0,1551497.0,67.08,808530.0,532246.0,65.83,742967.0,508516.0,68.44,Official constituency aggregate where source data is available.
2014,PUNJAB,HOSHIARPUR,961297.0,1485286.0,64.72,762065.0,473343.0,62.11,723221.0,487954.0,67.47,Official constituency aggregate where source data is available.
2014,PUNJAB,ANANDPUR SAHIB,1086563.0,1564721.0,69.44,817186.0,554256.0,67.82,747535.0,532307.0,71.21,Official constituency aggregate where source data is available.
2014,PUNJAB,LUDHIANA,1100457.0,1561201.0,70.49,835632.0,600960.0,71.92,725569.0,499497.0,68.84,Official constituency aggregate where source data is available.
2014,PUNJAB,FATEHGARH SAHIB,1030954.0,1396957.0,73.8,740390.0,551251.0,74.45,656567.0,479703.0,73.06,Official constituency aggregate where source data is available.
2014,PUNJAB,FARIDKOT,1032107.0,1455075.0,70.93,768206.0,548771.0,71.44,686869.0,483336.0,70.37,Official constituency aggregate where source data is available.
2014,PUNJAB,FIROZPUR,1105412.0,1522111.0,72.62,808857.0,590511.0,73.01,713254.0,514901.0,72.19,Official constituency aggregate where source data is available.
2014,PUNJAB,BATHINDA,1176767.0,1525289.0,77.15,813119.0,627099.0,77.12,712170.0,549668.0,77.18,Official constituency aggregate where source data is available.
2014,PUNJAB,SANGRUR,1099467.0,1424743.0,77.17,758197.0,583487.0,76.96,666546.0,515980.0,77.41,Official constituency aggregate where source data is available.
2014,PUNJAB,PATIALA,1120933.0,1580273.0,70.93,834231.0,593646.0,71.16,746042.0,527287.0,70.68,Official constituency aggregate where source data is available.
2014,RAJASTHAN,GANGANAGAR,1256806.0,1718421.0,73.14,909749.0,681063.0,74.86,808672.0,575743.0,71.2,Official constituency aggregate where source data is available.
2014,RAJASTHAN,BIKANER,929751.0,1591068.0,58.44,847064.0,526983.0,62.21,744004.0,402768.0,54.14,Official constituency aggregate where source data is available.
2014,RAJASTHAN,CHURU,1131104.0,1753825.0,64.49,928040.0,600164.0,64.67,825785.0,530940.0,64.3,Official constituency aggregate where source data is available.
2014,RAJASTHAN,JHUNJHUNU,1006465.0,1696788.0,59.32,893354.0,524368.0,58.7,803434.0,482097.0,60.0,Official constituency aggregate where source data is available.
2014,RAJASTHAN,SIKAR,1065750.0,1770424.0,60.2,944231.0,555682.0,58.85,826193.0,510068.0,61.74,Official constituency aggregate where source data is available.
2014,RAJASTHAN,JAIPUR RURAL,1013691.0,1699462.0,59.65,906275.0,554084.0,61.14,793187.0,459607.0,57.94,Official constituency aggregate where source data is available.
2014,RAJASTHAN,JAIPUR,1296806.0,1957818.0,66.24,1047468.0,716874.0,68.44,910350.0,579932.0,63.7,Official constituency aggregate where source data is available.
2014,RAJASTHAN,ALWAR,1062305.0,1628067.0,65.25,871339.0,587242.0,67.4,756728.0,475063.0,62.78,Official constituency aggregate where source data is available.
2014,RAJASTHAN,BHARATPUR,962432.0,1686897.0,57.05,911069.0,548105.0,60.16,775828.0,414327.0,53.4,Official constituency aggregate where source data is available.
2014,RAJASTHAN,KARAULI-DHOLPUR,845941.0,1549662.0,54.59,845665.0,491661.0,58.14,703997.0,354280.0,50.32,Official constituency aggregate where source data is available.
2014,RAJASTHAN,DAUSA,930492.0,1524095.0,61.05,814648.0,519866.0,63.81,709447.0,410626.0,57.88,Official constituency aggregate where source data is available.
2014,RAJASTHAN,TONK-SAWAI MADHOPUR,1043040.0,1710775.0,60.97,910730.0,583685.0,64.09,800045.0,459355.0,57.42,Official constituency aggregate where source data is available.
2014,RAJASTHAN,AJMER,1156314.0,1683292.0,68.69,869354.0,614697.0,70.71,813938.0,541617.0,66.54,Official constituency aggregate where source data is available.
2014,RAJASTHAN,NAGAUR,1004019.0,1678662.0,59.81,886731.0,532331.0,60.03,791931.0,471688.0,59.56,Official constituency aggregate where source data is available.
2014,RAJASTHAN,PALI,1095587.0,1893030.0,57.87,994082.0,581099.0,58.46,898948.0,514488.0,57.23,Official constituency aggregate where source data is available.
2014,RAJASTHAN,JODHPUR,1078598.0,1727363.0,62.44,910466.0,600132.0,65.91,816897.0,478466.0,58.57,Official constituency aggregate where source data is available.
2014,RAJASTHAN,BARMER,1219119.0,1677582.0,72.67,895593.0,655642.0,73.21,781989.0,563477.0,72.06,Official constituency aggregate where source data is available.
2014,RAJASTHAN,JALORE,1087272.0,1824968.0,59.58,964047.0,581038.0,60.27,860921.0,506234.0,58.8,Official constituency aggregate where source data is available.
2014,RAJASTHAN,UDAIPUR,1193202.0,1817940.0,65.63,930007.0,601374.0,64.66,887933.0,591828.0,66.65,Official constituency aggregate where source data is available.
2014,RAJASTHAN,BANSWARA,1171188.0,1692502.0,69.2,863920.0,579152.0,67.04,828582.0,592036.0,71.45,Official constituency aggregate where source data is available.
2014,RAJASTHAN,CHITTORGARH,1172629.0,1818147.0,64.5,928572.0,632047.0,68.07,889575.0,540582.0,60.77,Official constituency aggregate where source data is available.
2014,RAJASTHAN,RAJSAMAND,982119.0,1699401.0,57.79,879526.0,508738.0,57.84,819875.0,473381.0,57.74,Official constituency aggregate where source data is available.
2014,RAJASTHAN,BHILWARA,1104090.0,1754877.0,62.92,904030.0,581524.0,64.33,850847.0,522566.0,61.42,Official constituency aggregate where source data is available.
2014,RAJASTHAN,KOTA,1154960.0,1744539.0,66.2,913386.0,634766.0,69.5,831153.0,520194.0,62.59,Official constituency aggregate where source data is available.
2014,RAJASTHAN,JHALAWAR-BARAN,1146364.0,1669842.0,68.65,868977.0,635659.0,73.15,800865.0,510705.0,63.77,Official constituency aggregate where source data is available.
2014,SIKKIM,SIKKIM,308967.0,370611.0,83.37,190886.0,158222.0,82.89,179725.0,150745.0,83.88,Official constituency aggregate where source data is available.
2014,TAMIL NADU,THIRUVALLUR,1254440.0,1702833.0,73.67,852794.0,645535.0,75.7,850039.0,608905.0,71.63,Official constituency aggregate where source data is available.
2014,TAMIL NADU,CHENNAI NORTH,910114.0,1422386.0,63.99,707696.0,464795.0,65.68,714690.0,445319.0,62.31,Official constituency aggregate where source data is available.
2014,TAMIL NADU,CHENNAI SOUTH,1081163.0,1795780.0,60.21,901207.0,552474.0,61.3,894573.0,528689.0,59.1,Official constituency aggregate where source data is available.
2014,TAMIL NADU,CHENNAI CENTRAL,814894.0,1328027.0,61.36,665278.0,422278.0,63.47,662749.0,392616.0,59.24,Official constituency aggregate where source data is available.
2014,TAMIL NADU,SRIPERUMBUDUR,1286647.0,1946503.0,66.1,982862.0,666226.0,67.78,963641.0,620421.0,64.38,Official constituency aggregate where source data is available.
2014,TAMIL NADU,KANCHEEPURAM,1128399.0,1480123.0,76.24,736993.0,575483.0,78.09,743130.0,552916.0,74.4,Official constituency aggregate where source data is available.
2014,TAMIL NADU,ARAKKONAM,1089052.0,1401545.0,77.7,692883.0,543546.0,78.45,708662.0,545506.0,76.98,Official constituency aggregate where source data is available.
2014,TAMIL NADU,VELLORE,974770.0,1312251.0,74.28,652064.0,483973.0,74.22,660187.0,490797.0,74.34,Official constituency aggregate where source data is available.
2014,TAMIL NADU,KRISHNAGIRI,1068391.0,1379957.0,77.42,705468.0,545948.0,77.39,674489.0,522443.0,77.46,Official constituency aggregate where source data is available.
2014,TAMIL NADU,DHARMAPURI,1101345.0,1358273.0,81.08,696496.0,567633.0,81.5,661777.0,533712.0,80.65,Official constituency aggregate where source data is available.
2014,TAMIL NADU,TIRUVANNAMALAI,1067447.0,1352966.0,78.9,675321.0,529027.0,78.34,677645.0,538420.0,79.45,Official constituency aggregate where source data is available.
2014,TAMIL NADU,ARANI,1096046.0,1369668.0,80.02,683921.0,548023.0,80.13,685747.0,548023.0,79.92,Official constituency aggregate where source data is available.
2014,TAMIL NADU,VILUPPURAM,1067641.0,1387007.0,76.97,694932.0,537023.0,77.28,692075.0,530618.0,76.67,Official constituency aggregate where source data is available.
2014,TAMIL NADU,KALLAKURICHI,1107241.0,1412499.0,78.39,707219.0,542991.0,76.78,705280.0,564250.0,80.0,Official constituency aggregate where source data is available.
2014,TAMIL NADU,SALEM,1150296.0,1498350.0,76.77,759981.0,593783.0,78.13,738369.0,556513.0,75.37,Official constituency aggregate where source data is available.
2014,TAMIL NADU,NAMAKKAL,1058755.0,1329552.0,79.63,661113.0,526519.0,79.64,668439.0,532236.0,79.62,Official constituency aggregate where source data is available.
2014,TAMIL NADU,ERODE,1008582.0,1321395.0,76.33,656659.0,511553.0,77.9,664736.0,497029.0,74.77,Official constituency aggregate where source data is available.
2014,TAMIL NADU,TIRUPPUR,1050190.0,1375589.0,76.34,697730.0,543998.0,77.97,677859.0,506192.0,74.68,Official constituency aggregate where source data is available.
2014,TAMIL NADU,NILGIRIS,933076.0,1269163.0,73.52,629731.0,473163.0,75.14,639432.0,459913.0,71.93,Official constituency aggregate where source data is available.
2014,TAMIL NADU,COIMBATORE,1176620.0,1720211.0,68.4,869034.0,608666.0,70.04,851177.0,567954.0,66.73,Official constituency aggregate where source data is available.
2014,TAMIL NADU,POLLACHI,1012667.0,1381505.0,73.3,686943.0,514739.0,74.93,694562.0,497928.0,71.69,Official constituency aggregate where source data is available.
2014,TAMIL NADU,DINDIGUL,1083364.0,1400531.0,77.35,696160.0,538540.0,77.36,704371.0,544824.0,77.35,Official constituency aggregate where source data is available.
2014,TAMIL NADU,KARUR,1046534.0,1298322.0,80.61,641693.0,511860.0,79.77,656629.0,534674.0,81.43,Official constituency aggregate where source data is available.
2014,TAMIL NADU,TIRUCHIRAPPALLI,988250.0,1387140.0,71.24,689228.0,492050.0,71.39,697912.0,496200.0,71.1,Official constituency aggregate where source data is available.
2014,TAMIL NADU,PERAMBALUR,1030826.0,1285434.0,80.19,634285.0,500157.0,78.85,651149.0,530669.0,81.5,Official constituency aggregate where source data is available.
2014,TAMIL NADU,CUDDALORE,984538.0,1247908.0,78.9,625652.0,486263.0,77.72,622256.0,498275.0,80.08,Official constituency aggregate where source data is available.
2014,TAMIL NADU,CHIDAMBARAM,1088423.0,1366189.0,79.67,686864.0,531368.0,77.36,679325.0,557055.0,82.0,Official constituency aggregate where source data is available.
2014,TAMIL NADU,MAYILADUTHURAI,1025538.0,1350318.0,75.95,679940.0,503949.0,74.12,670378.0,521589.0,77.81,Official constituency aggregate where source data is available.
2014,TAMIL NADU,NAGAPATTINAM,942202.0,1210626.0,77.83,606339.0,454047.0,74.88,604287.0,488155.0,80.78,Official constituency aggregate where source data is available.
2014,TAMIL NADU,THANJAVUR,1012258.0,1340050.0,75.54,662576.0,482240.0,72.78,677474.0,530018.0,78.23,Official constituency aggregate where source data is available.
2014,TAMIL NADU,SIVAGANGA,1027036.0,1412373.0,72.72,704489.0,475004.0,67.43,707884.0,552032.0,77.98,Official constituency aggregate where source data is available.
2014,TAMIL NADU,MADURAI,978346.0,1441434.0,67.87,717175.0,486336.0,67.81,724259.0,492010.0,67.93,Official constituency aggregate where source data is available.
2014,TAMIL NADU,THENI,1075583.0,1441302.0,74.63,720709.0,529187.0,73.43,720593.0,546396.0,75.83,Official constituency aggregate where source data is available.
2014,TAMIL NADU,VIRUDHUNAGAR,1010930.0,1350495.0,74.86,669589.0,497074.0,74.24,680906.0,513856.0,75.47,Official constituency aggregate where source data is available.
2014,TAMIL NADU,RAMANATHAPURAM,1001048.0,1455891.0,68.76,731467.0,465888.0,63.69,724424.0,535160.0,73.87,Official constituency aggregate where source data is available.
2014,TAMIL NADU,THOOTHUKKUDI,916778.0,1310597.0,69.95,651366.0,449405.0,68.99,659231.0,467373.0,70.9,Official constituency aggregate where source data is available.
2014,TAMIL NADU,TENKASI,1017938.0,1382081.0,73.65,688958.0,490748.0,71.23,693123.0,527190.0,76.06,Official constituency aggregate where source data is available.
2014,TAMIL NADU,TIRUNELVELI,962330.0,1420435.0,67.75,705592.0,469328.0,66.52,714843.0,493002.0,68.97,Official constituency aggregate where source data is available.
2014,TAMIL NADU,KANNIYAKUMARI,990742.0,1467796.0,67.5,743378.0,489129.0,65.8,724418.0,501613.0,69.24,Official constituency aggregate where source data is available.
2014,TRIPURA,TRIPURA WEST,1072749.0,1248550.0,85.92,635976.0,546566.0,85.94,612574.0,526183.0,85.9,Official constituency aggregate where source data is available.
2014,TRIPURA,TRIPURA EAST,951110.0,1140269.0,83.41,581599.0,489156.0,84.11,558670.0,461954.0,82.69,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,SAHARANPUR,1194308.0,1608833.0,74.23,873318.0,653286.0,74.81,735515.0,541022.0,73.56,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,KAIRANA,1119324.0,1531755.0,73.07,840623.0,618538.0,73.58,691132.0,500786.0,72.46,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,MUZAFFARNAGAR,1107434.0,1588483.0,69.72,875186.0,620606.0,70.91,713297.0,486828.0,68.25,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,BIJNOR,1060346.0,1562065.0,67.88,848606.0,577146.0,68.01,713459.0,483200.0,67.73,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,NAGINA,942196.0,1493411.0,63.09,795554.0,484006.0,60.84,697857.0,458190.0,65.66,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,MORADABAD,1127965.0,1772046.0,63.65,961962.0,627713.0,65.25,810084.0,500252.0,61.75,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,RAMPUR,956389.0,1616984.0,59.15,872084.0,526970.0,60.43,744900.0,429419.0,57.65,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,SAMBHAL,1057002.0,1693245.0,62.42,931603.0,600271.0,64.43,761642.0,456731.0,59.97,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,AMROHA,1095860.0,1544242.0,70.96,829446.0,589901.0,71.12,714796.0,505959.0,70.78,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,MEERUT,1113384.0,1764388.0,63.1,971956.0,632847.0,65.11,792432.0,480537.0,60.64,Official constituency aggregate where source data is available.
2014,UTTAR PRADESH,BAGHPAT,1004263.0,1505175.0,66.72,850681.0,582774.0,68.51,654494.0,421489.0,64.4,Official constituency aggregate where source data is available.
